LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	0193543	Maman@holo_shadow: Bibi, je ne pensais pas te...	D5_level1	Maman_Call	95	645f9766
en	0598eec	You: J'ai compris. Bye !	D5_level1	Maman_Call	96	db1525b2
en	0ebfe3a	Vous raccrochez, encore plus énervé. Cette histoire sent de plus en plus mauvais...	D5_level1	Maman_Call	97	cd7b9bed
en	0345efd	-> Il faut se ressaisir et agir	D5_level1	Maman_Call	98	d64ef358
en	084cb91	Vous avez des lacunes en GRH, toutefois, vous n'êtes pas non plus inculte en la matière. La technique du "rappel libre" devrait faire son office. Vous vous lancez dans une récapitulation des différents chapitres et thèmes abordés.	D5_level1	Rappel_libre	104	1f363029
en	00a6227	Malheureusement, l'exercice s'avère plus difficile que prévu. Vos pensées n'arrêtent pas de bifurquer ailleurs... En direction de votre grand-mère, de son problème cardiaque, de son opération.	D5_level1	Rappel_libre	105	cf8817ce
en	069f116	Vous tentez régulièrement de revenir à votre matière à réviser, à relire finalement certaines pages de cours. Peine perdue, votre cerveau est trop chamboulé pour tourner rond...	D5_level1	Rappel_libre	106	84bae4d1
en	05f6737	-> Qu'est-ce que vous allez bien faire ?	D5_level1	Rappel_libre	107	3c7554db
en	0a92560	Vous vous approchez de votre ordinateur de bureau. Vous lancez le navigateur et tapez "problème cardiaque" dans le moteur de recherches.	D5_level1	Web_Info	113	6e1e68ba
en	069a072	Vous passez l'heures suivante à lire des tonnes d'articles sur le sujet. Vous n'êtes pas diplômé en science médicale, il vous est difficile de faire le tri dans les informations.	D5_level1	Web_Info	114	145ba5df
en	08a3006	Le moins que l'on puisse dire est que ça ne vous rassure pas franchement. Dans l'ensemble, les renseignements que vous glanez sur le web sont inquiétantes, déprimantes, angoissantes...	D5_level1	Web_Info	115	0993fbcd
en	048d52f	Vous vous demandez si c'était une si bonne idée de vouloir s'informer tout seul sur un sujet aussi sensible...	D5_level1	Web_Info	116	f47109ed
en	0c04c0a	-> Et maintenant, que faire?	D5_level1	Web_Info	117	a7e0eb24
en	04e2d90	Vous parcourez le journal d'appel de votre palmphone, vous y trouvez facilement son numéro et vous l'appeler.	D5_level1	Fred_Call	123	dff2a1b7
en	03789f6	Fred@holo_excited: Hey ! C'est toi qui m'appelles for once !	D5_level1	Fred_Call	124	2a0fa47c
en	013714c	You: Ouais... Hum... Heu...	D5_level1	Fred_Call	125	407bb056
en	017b1e7	Fred@holo_smiling: Ça va pas ?	D5_level1	Fred_Call	126	5cd6b537
en	0b8bd9d	You: C'est ma grand-mère. Je viens d'apprendre qu'on va l'opérer du coeur...	D5_level1	Fred_Call	127	78956dd9
en	092804b	Fred@holo_surprised: Gosh ! C'est pas nice comme nouvelle. Je comprends...	D5_level1	Fred_Call	128	16fca2dd
en	0206496	You: Je pense plus qu'à ça.	D5_level1	Fred_Call	129	4334d0c8
en	0b20a50	Fred@holo_smiling: Il faut te vider la tête ! Trust me !	D5_level1	Fred_Call	130	85d2b2ee
en	0bded6d	You: En buvant des shots de wodga ?!	D5_level1	Fred_Call	131	00aecbd4
en	0da5b01	Fred@holo_excited: Non, surtout pas d'alcool ! Viens avec moi, on va se défouler à la salle de sport !	D5_level1	Fred_Call	132	3ac6e710
en	0e59e52	You: Sais pas...	D5_level1	Fred_Call	133	949c9880
en	04a0929	Fred@holo_excited: Si, follow me...	D5_level1	Fred_Call	134	55290c9f
en	00d4a58	-> Accepter la proposition de Fred	D5_level1	Fred_Call	135	624d0d3c
en	0270fa2	-> Refuser la proposition de Fred	D5_level1	Fred_Call	136	57640c5a
en	0eae5d4	Zuuut !! Déjà l'heure de se préparer à sortir ! Pas le temps de faire dans le subtil et l'équilibré. Vous enfournez dans le four radio un Burger Big Proteins Double Cheese !	D5_level1	Lunch	143	5e3b077e
en	05a65a4	Le temps que votre plat réchauffe, vous videz une canette de Xeno Cola ! Cinq bouchées plus tard et un rapide coup de serviette pour enlever le ketchup, vous enfilez vos frustres et vous filez en salle...	D5_level1	Lunch	144	17bda501
en	0a39ac3	-> Se rendre à l'examen	D5_level1	Lunch	145	71708132
en	0266780	Revêtu d'un exosquelette tout-terrain, Fred vous attend.	D5_level1	Sport_Stress	151	c6b508ce
en	05248b2	Fred_excited: Yes yes ! Te voilà. Mets ta combi !	D5_level1	Sport_Stress	152	409b781a
en	0474eb5	Il vous balance un exosquelette que vous rattrapez in-extremis au vol. Vous enfilez la combinaison et rejoignez Fred sur la piste.	D5_level1	Sport_Stress	153	45899bf7
en	0d7a5ce	You: Et qu'est-ce qu'on fait maintenant ?	D5_level1	Sport_Stress	154	83b1bf18
en	03b8144	Fred_smiling: on se défoule autant qu'on peut !	D5_level1	Sport_Stress	155	34165be5
en	054f4cc	You: Heu...	D5_level1	Sport_Stress	156	94d39185
en	0f5f517	Fred ne vous laisse pas le temps d'articuler, il se rue sur vous et vous fait tomber ! Vous suffoquez sur le coup, il vous fait expulser tout l'air contenu dans vos poumons. Ravi de son coup, Fred vous tend la main pour vous redresser. Vous la saisissez, l'agrippez et la tirez pour le faire chuter à son tour !	D5_level1	Sport_Stress	157	577849ed
en	04a6008	Fred, beau joueur, se laisse tomber à vos côtés. La suite : vous passez votre temps à vous donnez des coups de poings et des coups de pieds de gangster ! Vous imaginez que Fred incarne votre peur, votre frustration. Vous lui envoyez toute la colère et la rage contenue en vous !	D5_level1	Sport_Stress	158	4036c965
en	05802ee	Heureusement, le bouclier énergétique de l'exosquelette encaisse les chocs sans faiblir. En revanche, vos muscles et vos poumons, eux, se raidissent et surchauffent. Après plus d'une heure de ce boxing endiablé, vous déclarez forfait. Vous avez la langue sèche et les membres engourdis.	D5_level1	Sport_Stress	159	c94daf8b
en	005e993	Fred_smiling: Alors ? Tu te sens mieux ?	D5_level1	Sport_Stress	160	ea327029
en	018e4b1	You: Crevé...	D5_level1	Sport_Stress	161	99ce5a9d
en	0a0b4c7	Fred_smiling: Cool et...	D5_level1	Sport_Stress	162	b8ec62a4
en	04e0544	You: Toujours aussi véner...	D5_level1	Sport_Stress	163	0cdd3288
en	087e086	Fred_sad: Damned.	D5_level1	Sport_Stress	164	3e0afe8d
en	063cb46	Hélas, cet exercice de frappe intense ne semble pas avoir évacué votre angoisse, loin de là.	D5_level1	Sport_Stress	165	520827b5
en	0376d57	-> Qu'est-ce que vous allez bien pouvoir faire ?	D5_level1	Sport_Stress	166	c5cf1aa5
en	005d27c	You: Nan... Je crois pas... Je vais	D5_level1	NoMove_Stress	172	25a5df47
en	0b275b9	Fred@holo_excited: Au contraire, faut que tu penses à autre chose !	D5_level1	NoMove_Stress	173	02bf8c0c
en	0b9ef67	You: Pas envie...	D5_level1	NoMove_Stress	174	3398d9b9
en	030bd86	Fred@holo_happy: D'accord, alors on joue en ligne !	D5_level1	NoMove_Stress	175	dd3175fd
en	0f77a75	You: Naan	D5_level1	NoMove_Stress	176	3b6c1bbd
en	0ec03c5	Fred@holo_smiling: Attention, je te défie à Crawl of Study ! Tout le METAVERSE le saura !	D5_level1	NoMove_Stress	177	78b8f197
en	0caad58	You: Tu fais chier, Fred...	D5_level1	NoMove_Stress	178	62430e12
en	0a5fd91	Fred@holo_smiling: C'est pour ça que je suis ton pote... ah ah...	D5_level1	NoMove_Stress	179	1ad9e140
en	0761bd7	Vous grognez et vous pestez, cependant, vous lancez le serveur GameStream. Vous vous connectez au jeu Crawl of Study, vous retrouvez dans le Hub l'avatar de Fred. Son skin est aujourd'hui fuschia et orange fluo, c'est vraiment laid.	D5_level1	NoMove_Stress	180	e5f3a4f7
en	05b47d6	Bon, c'est facile à repérer et viser. Vous respirez un bon coup et plongez dans Crawl of Study. C'est un MOBA, se situant dans une reconstitution 3D de l'Académie d'Omniscience et de Polytechnologie Universelle.	D5_level1	NoMove_Stress	181	5793deab
en	07f33eb	Le gameplay mélange Plateformer en mode Parkour et TPS en mode athlète grec néo-antique. Fred a volontairement choisi un jeu qui ne vous laisse pas le temps de penser. Pour autant, cela ne réduit pas votre trouble.	D5_level1	NoMove_Stress	182	19ce83aa
en	0065fe8	Vous êtes aussi énervé après deux bonnes heures de jeu qu'avant.	D5_level1	NoMove_Stress	183	23602a41
en	0ea55d4	-> Qu'est-ce que vous allez bien pouvoir faire ?	D5_level1	NoMove_Stress	184	c5cf1aa5
en	0778139	Vous retrouvez Fred devant l'entrée de la salle de classe. Ce dernier vous regarde avec perplexité.	D5_level1	Salle_Examen	190	ba81256f
en	0e35285	Fred_surprised: Damned, ça n'a pas l'air d'aller. Tu as le visage blême.	D5_level1	Salle_Examen	191	1c6ce94a
en	07f0b42	You: Ça va, ça va...	D5_level1	Salle_Examen	192	1e9a53a4
en	0050193	Fred_sad: Ah bon ? J'ai bien l'impression que notre séance de sport ne t'a pas réussi.	D5_level1	Salle_Examen	193	00d98207
en	0058a9d	You: Ça va, je t'assure...	D5_level1	Salle_Examen	194	4cd76dfe
en	04338f2	Votre palmphone vibre. C'est votre mère qui tente de vous rejoindre. Fred vous fixe des yeux:	D5_level1	Salle_Examen	195	9b38c0df
en	037e754	Fred_sad: T'es sûr ? Ça va ?	D5_level1	Salle_Examen	196	fe297d2f
en	0018679	You: Attends...	D5_level1	Salle_Examen	197	c79d710f
en	0e8a63c	-> Prendre l'appel	D5_level1	Salle_Examen	198	4ee62c7c
en	012ac4b	-> Rejeter l'appel	D5_level1	Salle_Examen	199	2a0a44c1
en	0e2952a	Vous collez le combiné à votre oreille:	D5_level1	Maman_blabla	205	604a0ac3
en	01d7c34	You: Maman ?	D5_level1	Maman_blabla	206	dc23b8ef
en	0cd51de	Maman@holo_shadow: Oui, Bibi	D5_level1	Maman_blabla	207	385e7cce
en	060baae	Heuah.... Manquait plus que votre mère vous appelle encore "Bibi". Vous n'êtes plus un nourisson !	D5_level1	Maman_blabla	208	e7bee546
en	08c96b7	You: Dis-moi.	D5_level1	Maman_blabla	209	81563595
en	0077fe4	Maman@holo_shadow: C'est mamie.	D5_level1	Maman_blabla	210	fe96f7a7
en	0115589	You: Quoi encore ?	D5_level1	Maman_blabla	211	e91c0d69
en	06fe828	Maman@holo_shadow: Elle est sortie du bloc.	D5_level1	Maman_blabla	212	82fe705b
en	0527a7a	You: Et alors ?	D5_level1	Maman_blabla	213	0486a51c
en	081d30c	Maman@holo_shadow: Ça va... Mais...	D5_level1	Maman_blabla	214	168d07c2
en	0129bd2	You: Mais ?	D5_level1	Maman_blabla	215	e72e5e3d
en	00777dc	Maman@holo_shadow: On l'a transféré en salle de réanimation.	D5_level1	Maman_blabla	216	847a6d55
en	07499e9	You: Ça veut dire quoi ?	D5_level1	Maman_blabla	217	963e7f74
en	030f66d	Maman@holo_shadow: Elle n'est pas sortie du coma...	D5_level1	Maman_blabla	218	15b22305
en	029a81d	You: Nom de....	D5_level1	Maman_blabla	219	f8156826
en	0ac204d	Maman@holo_shadow: Rassure-toi { $name }, ta mamie est une personne forte. Dure comme du béton... armé... Elle s'en sortira..	D5_level1	Maman_blabla	220	12a3deaa
en	03a63ba	You: Je te laisse, on va en examen !	D5_level1	Maman_blabla	221	ce8d3015
en	0879b59	Maman@holo_shadow: Courage, Bibi...	D5_level1	Maman_blabla	222	9feda065
en	0a15124	En clair, les choses ne s'annoncent bien. Vraiment pas bien.	D5_level1	Maman_blabla	223	dab36cab
en	06189f6	Fred_sad: Alors? Tu as une figure de déterré...	D5_level1	Maman_blabla	224	9746f667
en	0e0396e	You: Tu crois pas si bien dire...	D5_level1	Maman_blabla	225	f3896dfd
en	0d5c0e1	Fred_surprised: Pardon ?	D5_level1	Maman_blabla	226	f02ca3c4
en	0ef952f	-> Tout raconter à Fred	D5_level1	Maman_blabla	227	f48b2aef
en	0600a34	-> Ne rien dire à Fred	D5_level1	Maman_blabla	228	a78d0827
en	0e081b5	Vous balayez du doigt l'appel.	D5_level1	Maman_message	234	a2bec6fc
en	022970e	Fred_surprised: Mais qu'est-ce qui se passe ?	D5_level1	Maman_message	235	6b1b6591
en	099d96f	You: C'est compliqué.	D5_level1	Maman_message	236	ca93625d
en	09bb333	Votre palmphone gigote à nouveau ! Votre mère a laissé un message sur votre répondeur. Vous ne pouvez vous empêcher fixer votre appareil.	D5_level1	Maman_message	237	a3a0db6d
en	0487aa6	Vous entrez dans le journal de messagerie et demandez la conversion textuelle du message :	D5_level1	Maman_message	238	0b13c153
en	044a794	"L'opération a été menée à bien, mais votre grand-mère a fait un malaise. Elle a été transférée en service de réanimation critique..."	D5_level1	Maman_message	239	b8c1d0cf
en	02be3f1	Fred_sad: Alors ?	D5_level1	Maman_message	240	c416fd2a
en	035e6dd	You: Heu...	D5_level1	Maman_message	241	94d39185
en	01d2c40	-> Tout raconter à Fred	D5_level1	Maman_message	242	f48b2aef
en	09fc96d	-> Ne rien dire à Fred	D5_level1	Maman_message	243	a78d0827
en	0d75a3d	Fred_happy: Dis-moi.	D5_level1	Fred_implorer	249	a4fb6484
en	0134151	You: Puisque tu veux savoir...	D5_level1	Fred_implorer	250	b9f875f5
en	02a2897	Vous commencez par lui avouer que tout a commencé ce matin, avec votre grand-mère. Elle a été hospitalisée d'urgence. Elle vient de subir une opération.	D5_level1	Fred_implorer	251	60786707
en	08b4916	Malheureusement, ça n'est pas bien passé. Elle a été transféré en réanimation. Elle est encore dans le coma... Vous êtes tellement stressé, vous monopolisez la parole.	D5_level1	Fred_implorer	252	780f9718
en	03e16a0	Fred, aimerait bien vous aider mais vous ne lui laissez pas le temps de trouver des mots doux et réconfortants...	D5_level1	Fred_implorer	253	63d73b56
en	09e7dac	L'horloge automatique sonne! C'est déjà l'heure d'entrer en salle d'examen! Trop nul...	D5_level1	Fred_implorer	254	f1855f67
en	064c64e	-> Entrer dans la salle	D5_level1	Fred_implorer	255	cd942954
en	0eb5fad	Fred_happy: Dis-moi.	D5_level1	Fred_silence	261	a4fb6484
en	02cb970	You: Rien.	D5_level1	Fred_silence	262	f51a3f51
en	0848cdb	Fred_smiling: { $name}...	D5_level1	Fred_silence	263	9f88af67
en	0d7ba01	You: Noon...	D5_level1	Fred_silence	264	a5271367
en	070095c	Fred_smiling: Yes Yes...	D5_level1	Fred_silence	265	67843395
en	06eb89b	You: Tais-toi !	D5_level1	Fred_silence	266	5dc7bb1b
en	04e14d4	Fred_sad: Ok, si tu le prends comme ça...	D5_level1	Fred_silence	267	b5f54ddb
en	0db5975	Après vous être embrouillé avec Fred, vous entrez dans la salle pour attendre le début de l'examen.	D5_level1	Fred_silence	268	bb78483c
en	0596a50	-> Entrer dans la salle	D5_level1	Fred_silence	269	cd942954
en	008d537	Vous vous asseyez devant votre pupitre. Vous avez l'esprit troublé. Et ce n'est pas un problème d'attention. Vous n'arrivez tout simplement pas à vous concentrer. Le sujet s'affiche à l'écran: <b>La loi de Murphy dans la GRH</b>...	D5_level1	Examen	275	0bb9e224
en	0b04bfa	Génial... Le sujet super cool. C'est plutôt vous qui subissez en ce moment la loi de Murphy... Il y avait une faible probabilité de recevoir une nouvelle désastreuse, vous l'avez reçue ce matin. Et depuis, ça ne fait qu'empirer...	D5_level1	Examen	276	ce7978bf
en	0603555	Vous répondez aux questions au hasard, sans trop savoir ce que l'on vous demande et ce qu'il faut indiquer. C'est un peu comme si votre corps était là, mais votre esprit ailleurs.	D5_level1	Examen	277	f98809d5
en	0871c45	Les quatre heures passent dans un espace-temps indéterminé. Vous validez sans conviction votre copie et quittez la salle, l'air hagard, agité parfois de légers tremblements.	D5_level1	Examen	278	e5eefbb3
en	03272dd	-> Sortir	D5_level1	Examen	279	fab90f88
en	00cd449	Vous retrouvez dehors Fred. Il vous fixe d'un air encore plus ahuri.	D5_level1	Resultats_bad	285	c67f1869
en	02de704	Fred_excited: Damned de damned! Si tu voyais ta figure dans une glace...	D5_level1	Resultats_bad	286	9ea71217
en	06d47a9	You: Non merci...	D5_level1	Resultats_bad	287	3b4f7705
en	08038f9	Fred_surprised: Tu as foiré toi aussi ?	D5_level1	Resultats_bad	288	59329868
en	069ffa9	You: S'il n'y avait que ça...	D5_level1	Resultats_bad	289	1b73e013
en	06da674	Fred vous avoue ne pas être content de sa performance... Hélas, ce n'est ni le jour ni l'heure. Vous vous fichez de votre score. De toute manière, vous êtes entré de plain-pied dans le cercle vicieux de la loi de Murphy. Tout ne peut aller que de mal en pis...	D5_level1	Resultats_bad	290	d94f2e2e
en	075a255	Vous pensez à votre grand-mère. Vous ne pensez qu'à ça. Autant vous dire que vous n'avez même pas l'envie d'éclater de rire quand les résultats s'affichent au tableau.	D5_level1	Resultats_bad	291	0d03f8f4
en	0276d81	Vous n'avez pas la moyenne : un petit <b>D</b>. Fred n'a eu que <b>C+</b>. Il a l'air déçu.	D5_level1	Resultats_bad	292	555c106c
en	00dd2e6	Et alors ? Vous auriez eu A tous les deux, ce n'est pas ça qui ferait sortir votre grand-mère de son coma. Vous dites au-revoir à votre pote.	D5_level1	Resultats_bad	293	bd7343d8
en	055ef1b	-> Retournez à votre chambre	D5_level1	Resultats_bad	294	8dd770b7
en	0dcb4f4	Vous rentrez dans votre chambre. Vous avez la tête compressée. Vous ressassez sans cesse les incidents de la journée. Vous n'osez rappelez votre mère. Vous attendez que celle-ci vous rappelle.	D5_level1	Bedroom_night	301	e36ca77e
en	0ea4b9c	Puis, le soir venu, vous vous efforcez  de manger mieux : une soupe bio mécanorganique. Mais le ventre et le coeur n'y sont pas. Vous êtes très, très énervé. Vous ne savez plus quoi penser, ni que faire pour vous calmer.	D5_level1	Bedroom_night	302	1daf88b1
en	0d4d07c	Votre corps et votre instinct vous dit qu'il faut trouver le sommeil. Vous vous changez et vous glissez dans le lit. Mais vos pensées sont toujours là et vous agitent l'esprit.	D5_level1	Bedroom_night	303	a7c1b508
en	0599c2f	-> Que faire?	D5_level1	Bedroom_night	304	c3970142
en	01666cc	Vous demandez à votre IA locale de basculer en mode Zéro-Distraction. Vous êtes aussitôt coupé de tout connexion numérique. Vous voilà face à vous-même.	D5_level1	Zero_Distraction	310	56bc71ee
en	081f7b5	Cependant, cette solitude ne vous renforce pas, elle vous met seul, face à vos idées noires. Vous continuez à tourber en boucle les mêmes pensées dramatiques. Impossible de trouver le sommeil.	D5_level1	Zero_Distraction	311	341e7bb8
en	0af1aa4	Vous demandez à votre IA de rebasculer en mode normal. Il faut essayer autre chose...	D5_level1	Zero_Distraction	312	dd0f3606
en	04984b9	-> Quoi d'autre?	D5_level1	Zero_Distraction	313	15c097b8
en	002d378	Vous examinez votre palmphone: aucun appel ou message. Ce silence est angoissant. Comment parviendrez-vous à vous endormir?	D5_level1	Choix_night	319	fd271721
en	0fcc3a7	-> Couper toute distraction mentale #once	D5_level1	Choix_night	320	e3508e01
en	0f4d9c1	-> Appeler votre mère #once	D5_level1	Choix_night	321	d63169f7
en	0a90770	-> Attendre que ça vienne #once	D5_level1	Choix_night	322	01c3a0e0
en	06b0854	-> Faire une sieste #once	D5_level1	Choix_night	323	06df3fe1
en	0885033	Vous rappelez votre mère. Une fois... Deux fois... Elle ne répond pas. Vous lui laissez un message confus et maladroit avant de raccrocher. Pourquoi donc, elle ne décroche pas ? ...	D5_level1	Maman_callnight	329	5f9e1160
en	0707859	Serait-elle à l'hôpital avec votre grand-mère ? Elle ne peut pas vous répondre, ou elle ne veut pas vous répondre ?... Que se passe-t-il ? Comment se porte votre grand-mère ?...	D5_level1	Maman_callnight	330	ccff4080
en	0b3de72	-> Essayer autre chose	D5_level1	Maman_callnight	331	fa36d8fe
en	04bc49a	Vous broyez du noir dans le silence et l'obscurité relative de votre chambre connectée. Vous ne pouvez pas vous empêchez de fixer les différents curseurs lumineux qui scintillent ou clignotent dans la pièce.	D5_level1	Rien	337	4c6304d5
en	0c059be	Vos paupières sont lourdes, elles refusent néanmoins de se refermer... Les minutes, les heures passent... Puis... le décompte du temps vous échappe... Quand...	D5_level1	Rien	338	b2a363c8
en	0ef1056	La sieste est une technique efficace quand on éprouve une fatigue importante et relativement saine. En revanche, si le corps ou le mental est perturbé ou malade, ça ne marche pas... Vous avez beau fermer les yeux, rien ne se passe.	D5_level1	Sieste_dontwork	344	8aa889c7
en	03bd25d	Vos idées noires continuent de vous hanter.	D5_level1	Sieste_dontwork	345	297a2099
en	07b97f6	-> Essayer autre chose	D5_level1	Sieste_dontwork	346	fa36d8fe
en	0d5b188	Ledai_happy: Bonsoir { $name }.	D5_level1	Assemblee_Sages	353	104fdf7e
en	0960ffa	You: Heiiiin...	D5_level1	Assemblee_Sages	354	45b55c86
en	06d5690	Ledai_explaining: Suis-moi. On va te réparer ton moteur émotionnel...	D5_level1	Assemblee_Sages	355	52fad25d
en	0ca85f3	You: Ahhhh... Heu...	D5_level1	Assemblee_Sages	356	86a37847
en	0e55a4c	Ledai_happy: Allez...	D5_level1	Assemblee_Sages	357	c53e00b7
en	0bce0ee	-> Suivre Ledai	D5_level1	Assemblee_Sages	358	626a5d22
en	00b101d	Vous voilà de nouveau à l'Assemblée des Sages. Cet endroit normalement si verdoyant et si paisible. Mais ce soir, vous voyez tout en gris, voire en noir. Même ce paradis vous semble triste et éteint.	D5_level1	Assemblee_Sages	359	7de21b0b
en	0d416f7	D'autant que vous ne voyez pas en quoi les experts de la métacognition pourraient aider votre grand-mère à sortir du coma.	D5_level1	Assemblee_Sages	360	dbece1c4
en	030d737	You: Je vois pas ce que je fais là. C'est ma mamie qui va mal, pas moi.	D5_level1	Assemblee_Sages	361	41836b1a
en	0ef23f8	Ledai_explaining: Au contraire, tu ne raisonne pas positivement et rationnellement.	D5_level1	Assemblee_Sages	362	67723246
en	0c3f22b	You: Je suis surtout pas une machine comme vous !	D5_level1	Assemblee_Sages	363	23cd5599
